uf,nome,id_ente,year,eleicao_estadual,pre_eleicao,pos_eleicao,dcl,rcl_rgf,resultado_primario,receitas_primarias,despesas_primarias,encargos_divida,dcl_hist,rcl_hist,dcl_sobre_rcl_hist,encargos_hist,dcl_sobre_rcl_ext,fonte_dcl_rcl,rcl_ext,encargos_ext,encargos_sobre_rcl_ext,fonte_encargos,dcl_sobre_rcl,primario_sobre_rcl,encargos_sobre_rcl,pib_nominal_mil,pib_real_mil,crescimento_pib_pct,ln_pib_real,ipca_aa,deflator_2010,teto,d_lag1,d_lag2,yvar,d_lag1_teto,d_lag2_teto,primario_teto,d_quebra_serie,primario_sobre_rcl_hist,primario_sobre_rcl_ext,fonte_primario
SC,Santa Catarina,42,2015,0,1,0,10295408.62944,19409870.96123,-330031.93082,NA,20721525.89878,957286.00278,NA,NA,NA,NA,0.5304212815223983,SICONFI,19409870.96123,957286.00278,0.04931954492083532,SICONFI,0.5304212815223983,-0.01700330370455415,0.04931954492083532,249079642,184688544.32657644,-5.814443580069806,19.034181420108848,10.673497995621716,140.59274814960534,13,0.45,0.48,439220.89484620374,5.8500000000000005,6.24,-0.22104294815920394,1,NA,-0.01700330370455415,SICONFI
SC,Santa Catarina,42,2016,0,0,0,10288202.50678,20488858.89236,-769575.8044,NA,22344928.26736,671254.32744,NA,NA,NA,NA,0.502136432332809,SICONFI,20488858.89236,671254.32744,0.03276191860984025,SICONFI,0.502136432332809,-0.03756069620289901,0.03276191860984025,256754669,175078388.56346986,-5.2034390103337325,18.98074436624341,6.288055054224495,149.4332975554997,13,0.5304212815223983,0.45,-14398558.519618394,6.8954766597911785,5.8500000000000005,-0.4882890506376871,1,NA,-0.03756069620289901,SICONFI
SC,Santa Catarina,42,2017,0,0,1,10797795.56047,21132256.29612,-1132508.79776,NA,23601269.36365,770880.71264,NA,NA,NA,NA,0.5109627391019546,SICONFI,21132256.29612,770880.71264,0.03647886443538629,SICONFI,0.5109627391019546,-0.05359147560442635,0.03647886443538629,277270237,182768965.28813332,4.392647652154658,19.023733428436127,2.9473499083459087,153.83761971404,13,0.502136432332809,0.5304212815223983,-12154015.45791939,6.527773620326517,6.8954766597911785,-0.6966891828575426,1,NA,-0.05359147560442635,SICONFI
SC,Santa Catarina,42,2018,1,0,0,21166285.852220003,22773760.28874,276032.94415,23346557.52694,22869580.89861,982947.01287,NA,NA,NA,NA,0.9294155020453614,SICONFI,22773760.28874,982947.01287,0.04316138399665149,SICONFI,0.9294155020453614,0.01212065731132151,0.04316138399665149,298227090,189633689.03204235,3.7559569990927466,19.06060481676928,3.7454821218273926,159.59958025707417,13,0.5109627391019546,0.502136432332809,-11134817.653922748,6.642515608325409,6.527773620326517,0.15756854504717963,1,NA,0.01212065731132151,SICONFI
SC,Santa Catarina,42,2019,0,1,0,20146899.4025,25092129.46015,1989076.92044,25649956.7742,23360419.27521,2696141.7058,NA,NA,NA,NA,0.8029170834024368,SICONFI,25092129.46015,2696141.7058,0.10744969692914548,SICONFI,0.8029170834024368,0.07927094922728449,0.10744969692914548,323263857,198156556.47710404,4.494384667917095,19.104567965507023,4.306039984113186,166.4720019974206,13,0.9294155020453614,0.5109627391019546,-8916510.536483645,12.0824015265897,6.642515608325409,1.0305223399546983,1,NA,0.07927094922728449,SICONFI
SC,Santa Catarina,42,2020,0,0,0,19022083.88279,26861365.17205,2679979.7998200003,27931259.50233,24495381.76766,2509715.63062,NA,NA,NA,NA,0.7081577485340548,SICONFI,26861365.17205,2509715.63062,0.09343216975552043,SICONFI,0.7081577485340548,0.09977079655685536,0.09343216975552043,349275016,207438968.87113935,4.684383176141771,19.150347728449297,4.517341500509864,173.9921108303797,13,0.8029170834024368,0.9294155020453614,-6345886.792004203,10.43792208423168,12.0824015265897,1.2970203552391197,1,NA,0.09977079655685536,SICONFI
SC,Santa Catarina,42,2021,0,0,1,16480920.704790002,31050771.46109,3645329.17318,32028698.95725,28195206.12501,2517659.04301,NA,NA,NA,NA,0.5307733086581244,SICONFI,31050771.46109,2517659.04301,0.08108201260522307,SICONFI,0.5307733086581244,0.1173989888704696,0.08108201260522307,428570889,235023194.19670472,13.297513710020702,19.27519476594742,10.061054893257904,191.49755261096232,13,0.7081577485340548,0.8029170834024368,14260292.733213805,9.206050730942712,10.43792208423168,1.5261868553161047,1,NA,0.1173989888704696,SICONFI
SC,Santa Catarina,42,2022,1,0,0,16236773.95014,38260230.91983999,864025.78796,38862778.659669995,37201014.64515,3249964.0562600004,NA,NA,NA,NA,0.42437731189229067,SICONFI,38260230.91983999,3249964.0562600004,0.0849436602478716,SICONFI,0.42437731189229067,0.02258286913558475,0.0849436602478716,466274103,233985485.5485356,-0.4415345692649453,19.270769643827823,5.784841959607778,202.57538338602325,13,0.5307733086581244,0.7081577485340548,6182711.1729676295,6.900053012555618,9.206050730942712,0.29357729876260175,1,NA,0.02258286913558475,SICONFI
SC,Santa Catarina,42,2023,0,1,0,13660618.69301,41178425.49053,2920693.48348,44007135.46107,40117859.3118,3126646.9609899996,NA,NA,NA,NA,0.3317421326891578,SICONFI,41178425.49053,3126646.9609899996,0.07592924993475163,SICONFI,0.3317421326891578,0.07092776007552028,0.07592924993475163,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,0.42437731189229067,0.5307733086581244,NA,5.516905054599778,6.900053012555618,0.9220608809817636,1,NA,0.07092776007552028,SICONFI
SC,Santa Catarina,42,2024,0,0,0,13184663.13739,46590341.82032,2519505.07418,49462409.83764,45683046.34141,2921001.9701199997,NA,NA,NA,NA,0.28299133730844656,SICONFI,46590341.82032,2921001.9701199997,0.06269543978417493,SICONFI,0.28299133730844656,0.05407784050816167,0.06269543978417493,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,0.3317421326891578,0.42437731189229067,NA,4.312647724959051,5.516905054599778,0.7030119266061017,1,NA,0.05407784050816167,SICONFI
SE,Sergipe,28,2002,1,0,0,NA,NA,NA,NA,NA,NA,1215477,1674710,0.73,76791.00291,0.73,SISTN,1674710,76791.00291,0.04585331365430432,STN-Servico,NA,NA,NA,10332494,17419198.875385158,NA,16.673083539547253,12.530337079575029,63.824270157497885,13,NA,NA,853355.6982657979,NA,NA,0.5293824161914664,0,0.040721724322420494,0.040721724322420494,FINBRA
SE,Sergipe,28,2003,0,1,0,NA,NA,NA,NA,NA,NA,1236566,1805467,0.68,82256.8684,0.68,SISTN,1805467,82256.8684,0.04555988472788481,STN-Servico,NA,NA,NA,11749574,17267401.097187754,-0.8714394920417812,16.664330952243194,9.299949329235147,69.75989494189933,13,0.73,NA,-482618.3564369103,9.49,NA,-0.39795997571819103,0,-0.030612305824476233,-0.030612305824476233,FINBRA
SE,Sergipe,28,2004,0,0,0,NA,NA,NA,NA,NA,NA,1322030,2043107,0.65,82886.73,0.65,SISTN,2043107,82886.73,0.0405689618801169,STN-Servico,NA,NA,NA,13336258,18386107.30622132,6.478717919025834,16.727105899689324,7.600644138060453,75.06209630751793,13,0.68,0.73,-556621.9808913049,8.84,9.49,-0.923350429957899,0,-0.07102695615060761,-0.07102695615060761,FINBRA
SE,Sergipe,28,2005,0,0,1,NA,NA,NA,NA,NA,NA,1149727,2536658,0.45,97806.62387,0.45,SISTN,2536658,97806.62387,0.03855727649135201,STN-Servico,NA,NA,NA,14430118,18615261.345285732,1.2463434224974312,16.73949230469004,5.68973334585865,79.3329294312273,13,0.65,0.68,-1532418.7057158032,8.450000000000001,8.84,0.7112727172405571,0,0.05471328594158131,0.05471328594158131,FINBRA
SE,Sergipe,28,2006,1,0,0,NA,NA,NA,NA,NA,NA,1636893,2865674,0.57,93883.81538,0.57,SISTN,2865674,93883.81538,0.03276151278198427,STN-Servico,NA,NA,NA,16419798,20331397.34803644,9.218973459028623,16.82767691654484,3.141774968304434,81.82539154972024,13,0.45,0.65,-1031615.5508643308,5.8500000000000005,8.450000000000001,-0.4566501051026712,0,-0.03512693116174394,-0.03512693116174394,FINBRA
SE,Sergipe,28,2007,0,1,0,NA,NA,NA,NA,NA,NA,1312718,3102889,0.42,89944.51569,0.42,SISTN,3102889,89944.51569,0.0289873455640856,STN-Servico,NA,NA,NA,18218450,21765956.55753967,7.055881034373557,16.89585768134989,4.457330433237816,85.47261962938191,13,0.57,0.45,-805588.2398228714,7.409999999999999,5.8500000000000005,2.0655067901301045,0,0.15888513770231572,0.15888513770231572,FINBRA
SE,Sergipe,28,2008,0,0,0,NA,NA,NA,NA,NA,NA,829760,3799764,0.22,88391.24191,0.22,SISTN,3799764,88391.24191,0.02326229784533987,STN-Servico,NA,NA,NA,21418378,24214031.362027258,11.247264957163484,17.002442831451233,5.902313417525495,90.51748152607746,13,0.42,0.57,468254.80459682585,5.46,7.409999999999999,2.345417368197076,0,0.18041672063054429,0.18041672063054429,FINBRA
SE,Sergipe,28,2009,0,0,1,NA,NA,NA,NA,NA,NA,1048669,3934265,0.27,87699.14048,0.27,SISTN,3934265,87699.14048,0.02229111167651391,STN-Servico,NA,NA,NA,21707243,23396934.417913582,-3.3744771033668353,16.96811556396419,4.312028329689999,94.42062097280385,13,0.22,0.42,-1453218.689836198,2.86,5.46,-0.5444876201475994,0,-0.04188366308827688,-0.04188366308827688,FINBRA
SE,Sergipe,28,2010,1,0,0,NA,NA,NA,NA,NA,NA,1541388,4629387,0.33,101828.36122,0.33,SISTN,4629387,101828.36122,0.02199607879401743,STN-Servico,NA,NA,NA,26404893,27094922.27304983,15.805437537598642,17.114856898295816,5.909068347266233,100,13,0.27,0.22,1241120.348037931,3.51,2.86,-0.9930563034306755,0,-0.07638894641774427,-0.07638894641774427,FINBRA
SE,Sergipe,28,2011,0,1,0,NA,NA,NA,NA,NA,NA,2133519,4914198,0.43,119830.07527,0.43,SISTN,4914198,119830.07527,0.02438446217877261,STN-Servico,NA,NA,NA,29108272,28010095.896160197,3.377657311165816,17.148075570870567,6.503109040628852,106.50310904062886,13,0.33,0.27,1298777.5971504482,4.29,3.51,-0.36150559841707647,0,-0.02780812295515973,-0.02780812295515973,FINBRA
SE,Sergipe,28,2012,0,0,0,NA,NA,NA,NA,NA,NA,2755403,5221654,0.53,130939.65932,0.53,SISTN,5221654,130939.65932,0.02507628029739235,STN-Servico,NA,NA,NA,32853181,29993007.645180017,7.079275116982564,17.216474833965417,5.838568997639149,112.7213665465968,13,0.43,0.33,2603298.9221633617,5.59,4.29,-0.26874233198714503,0,-0.020672487075934234,-0.020672487075934234,FINBRA
SE,Sergipe,28,2013,0,0,1,NA,NA,NA,NA,NA,NA,3042166,5524275,0.55,136884.21007,0.55,SISTN,5524275,136884.21007,0.02477867413733023,STN-Servico,NA,NA,NA,35335986,30375122.3525916,1.2740126363185444,17.229134487685734,5.910818080013791,119.38412146047168,13,0.53,0.43,2506154.8863141593,6.890000000000001,5.59,0.15994631019455444,0,0.012303562322658033,0.012303562322658033,FINBRA
SE,Sergipe,28,2014,1,0,0,NA,NA,NA,NA,NA,NA,3414265,5982485,0.57,153637.83283,0.57,SISTN,5982485,153637.83283,0.0256812733889011,STN-Servico,NA,NA,NA,37472432,30294250.752775416,-0.26624287756749077,17.22646850834308,6.407616596391952,127.0337982406296,13,0.55,0.53,2139128.9655168117,7.15,6.890000000000001,0.48893733958046387,0,0.037610564583112606,0.037610564583112606,FINBRA
SE,Sergipe,28,2015,0,1,0,4385703.603800001,6353339.37491,-53891.347740000005,NA,7092343.778689999,174450.22812,NA,NA,NA,NA,0.6902989664175035,SICONFI,6353339.37491,174450.22812,0.02745803707715066,SICONFI,0.6902989664175035,-0.00848236565999017,0.02745803707715066,38556530,28589046.22957493,-5.628805733194319,17.168534203461334,10.673497995621716,140.59274814960534,13,0.57,0.55,309785.73628517985,7.409999999999999,7.15,-0.11027075357987222,1,NA,-0.00848236565999017,SICONFI
SE,Sergipe,28,2016,0,0,0,4101940.89904,6787495.87254,259137.79332,NA,7397194.03129,148565.81332,NA,NA,NA,NA,0.6043378848501578,SICONFI,6787495.87254,148565.81332,0.02188816260221224,SICONFI,0.6043378848501578,0.03817870363183382,0.02188816260221224,38877438,26510128.220944673,-7.271729150864948,17.093037414954555,6.288055054224495,149.4332975554997,13,0.6902989664175035,0.57,-1783735.4604109696,8.973886563427547,7.409999999999999,0.4963231472138397,1,NA,0.03817870363183382,SICONFI
SE,Sergipe,28,2017,0,0,1,3992519.47947,6885059.82986,-256313.18521,NA,8065412.1061,158739.37849,NA,NA,NA,NA,0.5798815955316373,SICONFI,6885059.82986,158739.37849,0.02305562804284705,SICONFI,0.5798815955316373,-0.03722744486524118,0.02305562804284705,40711486,26835899.345238145,1.2288553324917295,17.105251076921487,2.9473499083459087,153.83761971404,13,0.6043378848501578,0.6902989664175035,-1418609.960565769,7.856392503052052,8.973886563427547,-0.4839567832481354,1,NA,-0.03722744486524118,SICONFI
SE,Sergipe,28,2018,1,0,0,3400013.69154,7371485.13667,69451.88346,7633862.36639,7614696.663729999,156209.95102,NA,NA,NA,NA,0.46123862810580457,SICONFI,7371485.13667,156209.95102,0.02119110981353296,SICONFI,0.46123862810580457,0.00942169483792437,0.02119110981353296,42017981,26717977.70855848,-0.4394174950599794,17.10084721920856,3.7454821218273926,159.59958025707417,13,0.5798815955316373,0.6043378848501578,-1480960.257819611,7.538460741911285,7.856392503052052,0.12248203289301682,1,NA,0.00942169483792437,SICONFI
SE,Sergipe,28,2019,0,1,0,3695263.44412,8053614.115,297451.47585000005,8423512.152,8335129.36895,278132.16094,NA,NA,NA,NA,0.4588329402618764,SICONFI,8053614.115,278132.16094,0.03453507418762141,SICONFI,0.4588329402618764,0.03693391210487616,0.03453507418762141,44689483,27394074.129425734,2.530492495510539,17.125837275319302,4.306039984113186,166.4720019974206,13,0.46123862810580457,0.5798815955316373,-756630.0337903063,5.99610216537546,7.538460741911285,0.48014085736339013,1,NA,0.03693391210487616,SICONFI
SE,Sergipe,28,2020,0,0,0,3364371.94753,8724606.234620001,499287.88882,9375465.17164,8685866.46342,166303.59499,NA,NA,NA,NA,0.3856187725905472,SICONFI,8724606.234620001,166303.59499,0.01906144420937793,SICONFI,0.3856187725905472,0.05722755565045239,0.01906144420937793,45409657,26969385.13595864,-1.5502951166029957,17.110212896782567,4.517341500509864,173.9921108303797,13,0.4588329402618764,0.46123862810580457,-1149167.6579187843,5.964828223404393,5.99610216537546,0.7439582234558811,1,NA,0.05722755565045239,SICONFI
SE,Sergipe,28,2021,0,0,1,2843275.39519,9674448.31022,841652.69212,10379246.01078,9457573.78018,155804.14762,NA,NA,NA,NA,0.29389535237749836,SICONFI,9674448.31022,155804.14762,0.01610470619346944,SICONFI,0.29389535237749836,0.08699748710537693,0.01610470619346944,51861397,28440175.22254854,5.453554388338189,17.163313324010733,10.061054893257904,191.49755261096232,13,0.3856187725905472,0.4588329402618764,336512.76696452626,5.013044043677114,5.964828223404393,1.1309673323699,1,NA,0.08699748710537693,SICONFI
SE,Sergipe,28,2022,1,0,0,3543671.2948600003,11296095.37556,14196.11643,11805100.48506,11719499.0808,198238.60861,NA,NA,NA,NA,0.313707628790654,SICONFI,11296095.37556,198238.60861,0.01754930372125796,SICONFI,0.313707628790654,0.00125672774158001,0.01754930372125796,57372241,28790515.237756196,1.2318490039748164,17.17555655884212,5.784841959607778,202.57538338602325,13,0.29389535237749836,0.3856187725905472,694795.1687778158,3.820639580907479,5.013044043677114,0.016337460640540133,1,NA,0.00125672774158001,SICONFI
SE,Sergipe,28,2023,0,1,0,2884664.29548,12629587.87494,1053386.46911,13878334.32453,12828458.11677,254395.91289,NA,NA,NA,NA,0.2284052594624909,SICONFI,12629587.87494,254395.91289,0.02014285148565931,SICONFI,0.2284052594624909,0.08340624251090253,0.02014285148565931,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,0.313707628790654,0.29389535237749836,NA,4.078199174278502,3.820639580907479,1.0842811526417329,1,NA,0.08340624251090253,SICONFI
SE,Sergipe,28,2024,0,0,0,1764039.14917,15308466.56823,1668810.60037,16603580.19187,14867439.98295,269518.38413,NA,NA,NA,NA,0.11523290992652065,SICONFI,15308466.56823,269518.38413,0.01760583811113632,SICONFI,0.11523290992652065,0.10901226409138325,0.01760583811113632,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,0.2284052594624909,0.313707628790654,NA,2.969268373012382,4.078199174278502,1.4171594331879822,1,NA,0.10901226409138325,SICONFI
SP,São Paulo,35,2002,1,0,0,NA,NA,NA,NA,NA,NA,90210046,39675808,2.27,3381881.3678699997,2.27,SISTN,39675808,3381881.3678699997,0.08523787008622483,STN-Servico,NA,NA,NA,518878815,874760079.2905549,NA,20.58946021162703,12.530337079575029,63.824270157497885,13,NA,NA,40584709.56330553,NA,NA,1.426620274624531,0,0.10974002112496392,0.10974002112496392,FINBRA
SP,São Paulo,35,2003,0,1,0,NA,NA,NA,NA,NA,NA,97876864,43699168,2.24,3820422.55427,2.24,SISTN,43699168,3820422.55427,0.08742552156301923,STN-Servico,NA,NA,NA,591454032,869212279.6190672,-0.6342081449335235,20.58309793374223,9.299949329235147,69.75989494189933,13,2.27,NA,-22081499.669730105,29.51,NA,1.082699037125604,0,0.08328454131735415,0.08328454131735415,FINBRA
SP,São Paulo,35,2004,0,0,0,NA,NA,NA,NA,NA,NA,110330939,49479722,2.23,3993445.87063,2.23,SISTN,49479722,3993445.87063,0.08070873701816676,STN-Servico,NA,NA,NA,652955558,900200862.609408,3.5651340549309296,20.6181284770646,7.600644138060453,75.06209630751793,13,2.24,2.27,-48617173.336570255,29.120000000000005,29.51,0.8305316712157355,0,0.06388705163197965,0.06388705163197965,FINBRA
SP,São Paulo,35,2005,0,0,1,NA,NA,NA,NA,NA,NA,111916498,56775075,1.97,4956991.63617,1.97,SISTN,56775075,4956991.63617,0.0873092926107099,STN-Servico,NA,NA,NA,743042944,958546464.646409,6.481398147950546,20.680928595692777,5.68973334585865,79.3329294312273,13,2.23,2.24,-48386707.15131905,28.99,29.120000000000005,0.9511809965242652,0,0.07316776896340502,0.07316776896340502,FINBRA
SP,São Paulo,35,2006,1,0,0,NA,NA,NA,NA,NA,NA,118355919,62468354,1.89,4913775.22841,1.89,SISTN,62468354,4913775.22841,0.07866023216187192,STN-Servico,NA,NA,NA,824529299,1020952438.213122,6.5104797595527675,20.7440017915112,3.141774968304434,81.82539154972024,13,1.97,2.23,-44385608.99649479,25.61,28.99,1.1271642635900105,0,0.08670494335307773,0.08670494335307773,FINBRA
SP,São Paulo,35,2007,0,1,0,NA,NA,NA,NA,NA,NA,120461936,70567961,1.71,5172980.904569999,1.71,SISTN,70567961,5172980.904569999,0.07330495073493762,STN-Servico,NA,NA,NA,935653180,1117844079.4251895,9.49031880286686,20.834667738111825,4.457330433237816,85.47261962938191,13,1.89,1.97,-5403576.050511841,24.57,25.61,1.058776839318627,0,0.08144437225527901,0.08144437225527901,FINBRA
SP,São Paulo,35,2008,0,0,0,NA,NA,NA,NA,NA,NA,133920658,82182734,1.63,6064774.539220001,1.63,SISTN,82182734,6064774.539220001,0.07379621295173754,STN-Servico,NA,NA,NA,1042510168,1178584760.3952224,5.433734640457755,20.8875802000242,5.902313417525495,90.51748152607746,13,1.71,1.89,-848373.4048511833,22.23,24.57,0.7743068846368619,0,0.05956206804898938,0.05956206804898938,FINBRA
SP,São Paulo,35,2009,0,0,1,NA,NA,NA,NA,NA,NA,130298983,86630248,1.5,5779736.063890001,1.5,SISTN,86630248,5779736.063890001,0.06671729791065588,STN-Servico,NA,NA,NA,1127093826,1214826789.8303485,3.075046500938372,20.917867343765895,4.312028329689999,94.42062097280385,13,1.63,1.71,-17784793.795971666,21.19,22.23,0.8687312445245468,0,0.06682548034804206,0.06682548034804206,FINBRA
SP,São Paulo,35,2010,1,0,0,NA,NA,NA,NA,NA,NA,152727942,99914614,1.53,6228536.948340001,1.53,SISTN,99914614,6228536.948340001,0.06233859791861879,STN-Servico,NA,NA,NA,1294695988,1328529797.9465191,9.35960657667496,21.007338752680397,5.909068347266233,100,13,1.5,1.63,47038175.28253952,19.5,21.19,1.0525211389481068,0,0.08096316453446975,0.08096316453446975,FINBRA
SP,São Paulo,35,2011,0,1,0,NA,NA,NA,NA,NA,NA,157420440,108053551,1.46,7103957.346100001,1.46,SISTN,108053551,7103957.346100001,0.0657447837702252,STN-Servico,NA,NA,NA,1436672709,1382470946.763389,4.060213696391735,21.04713827614059,6.503109040628852,106.50310904062886,13,1.53,1.5,57866926.078758575,19.89,19.5,1.340493169402085,0,0.10311485918477577,0.10311485918477577,FINBRA
SP,São Paulo,35,2012,0,0,0,NA,NA,NA,NA,NA,NA,177517847,115369738,1.54,7701378.311199999,1.54,SISTN,115369738,7701378.311199999,0.06675388576508685,STN-Servico,NA,NA,NA,1559033444,1423305158.9428537,2.953712139489406,21.076247580669182,5.838568997639149,112.7213665465968,13,1.46,1.53,62355229.73017721,18.98,19.89,0.8272713538050186,0,0.06363625798500143,0.06363625798500143,FINBRA
SP,São Paulo,35,2013,0,0,1,NA,NA,NA,NA,NA,NA,183764775,129472631,1.42,8374233.420390001,1.42,SISTN,129472631,8374233.420390001,0.0646795647521058,STN-Servico,NA,NA,NA,1715238417,1474433932.032929,3.592256570477903,21.111539978184833,5.910818080013791,119.38412146047168,13,1.54,1.46,84324762.99962011,20.02,18.98,1.0054329985711015,0,0.07734099989008472,0.07734099989008472,FINBRA
SP,São Paulo,35,2014,1,0,0,NA,NA,NA,NA,NA,NA,200478761,135630165,1.48,9592061.53904,1.48,SISTN,135630165,9592061.53904,0.07072218439784396,STN-Servico,NA,NA,NA,1858196055,1502241894.467593,1.886009391843202,21.130224425568876,6.407616596391952,127.0337982406296,13,1.42,1.54,89956781.23857132,18.46,20.02,0.1570925855427498,0,0.012084045041749985,0.012084045041749985,FINBRA
SP,São Paulo,35,2015,0,1,0,235645413.30623,140398953.31901002,5062845.32784,NA,201141792.10468,9683230.34226,NA,NA,NA,NA,1.678398647109598,SICONFI,140398953.31901002,9683230.34226,0.06896939124793952,SICONFI,1.678398647109598,0.0360604207378695,0.06896939124793952,1939901907,1438406031.3535364,-4.249373110226074,21.086801414771795,10.673497995621716,140.59274814960534,13,1.48,1.42,9881648.841232108,19.24,18.46,0.4687854695923035,1,NA,0.0360604207378695,SICONFI
