uf,nome,id_ente,year,eleicao_estadual,pre_eleicao,pos_eleicao,dcl,rcl_rgf,resultado_primario,receitas_primarias,despesas_primarias,encargos_divida,dcl_sobre_rcl,primario_sobre_rcl,encargos_sobre_rcl,dcl_hist,rcl_hist,dcl_sobre_rcl_hist,dcl_sobre_rcl_ext,fonte_dcl_rcl,pib_nominal_mil,pib_real_mil,crescimento_pib_pct,ln_pib_real,ipca_aa,deflator_2010,teto,d_lag1,d_lag2,yvar,d_lag1_teto,d_lag2_teto,primario_teto
BA,Bahia,29,2016,0,0,0,16015640.9038,28714179.02482,-1117838.69445,NA,NA,NA,0.5577607108305753,-0.03892985042280893,NA,NA,NA,NA,0.5577607108305753,SICONFI,258738970,176431463.16522083,-2.897416099103567,18.988443048246875,6.288055054224495,149.4332975554997,13,0.5930891947680049,0.4,-2785346.99071848,7.710159531984064,5.2,-0.506088055496516
BA,Bahia,29,2017,0,0,1,17229303.58879,29952763.44546,-843059.0310900001,NA,43587296.38383,548261.38921,0.5752158267520882,-0.028146285487985052,0.01830420055259045,NA,NA,NA,0.5752158267520882,SICONFI,268724090,177135578.66398484,0.3990872637635201,18.992425978476717,2.9473499083459087,153.83761971404,13,0.5577607108305753,0.5930891947680049,-4811599.444208798,7.250889240797479,7.710159531984064,-0.36590171134380567
BA,Bahia,29,2018,1,0,0,20493581.88607,31980173.81528,-76446.34357,41650689.07663,41334774.1818,765074.27116,0.6408214665887227,-0.00239042927069627,0.02392339314911573,NA,NA,NA,0.6408214665887227,SICONFI,286239541,182011165.0711159,2.7524602589182656,19.01957858970404,3.7454821218273926,159.59958025707417,13,0.5752158267520882,0.5577607108305753,-2564426.6868376625,7.477805747777146,7.250889240797479,-0.03107558051905151
BA,Bahia,29,2019,0,1,0,21526711.93865,34525803.568620004,1009064.40443,44609634.785330005,43271386.43951,944086.04532,0.6234963335716627,0.02922638433091022,0.02734436125269698,NA,NA,NA,0.6234963335716627,SICONFI,293240504,179752630.038843,-1.240877190907741,19.007092186107027,4.306039984113186,166.4720019974206,13,0.6408214665887227,0.5752158267520882,-7468702.118534228,8.330679065653396,7.477805747777146,0.37994299630183287
BA,Bahia,29,2020,0,0,0,21511870.76747,37877609.90756,2980899.75161,47605310.02796,44259345.38757,540167.45317,0.5679310500311278,0.07869820083381349,0.01426086425432529,NA,NA,NA,0.5679310500311278,SICONFI,305320813,181333996.7712376,0.8797460888627207,19.01585117481033,4.517341500509864,173.9921108303797,13,0.6234963335716627,0.6408214665887227,-8644039.3205167,8.105452336431615,8.330679065653396,1.0230766108395752
BA,Bahia,29,2021,0,0,1,17279788.54569,45445462.10268,5763780.22892,56176944.20778,49909768.9581,551744.1453999999,0.3802313310545253,0.12682850965179424,0.01214079733975161,NA,NA,NA,0.3802313310545253,SICONFI,352617852,193371449.23957,6.6382767063355885,19.080123504644032,10.061054893257904,191.49755261096232,13,0.5679310500311278,0.6234963335716627,506795.9143808097,7.383103650404661,8.105452336431615,1.648770625473325
BA,Bahia,29,2022,1,0,0,16654259.2356,55345564.18074,942051.29853,65892385.52925,64076259.08506,932533.50625,0.3009140747253527,0.0170212610978827,0.01684929081587567,NA,NA,NA,0.3009140747253527,SICONFI,402646606,202055960.22428012,4.491103013842945,19.1240552478128,5.784841959607778,202.57538338602325,13,0.3802313310545253,0.5679310500311278,6242266.995699073,4.9430073037088285,7.383103650404661,0.2212763942724751
BA,Bahia,29,2023,0,1,0,20841097.28044,57229420.30119,-1107853.5639000002,72784157.29709,73282091.95997,1619555.84234,0.364167541288316,-0.01935811262930028,0.02829935780961115,NA,NA,NA,0.364167541288316,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,0.3009140747253527,0.3802313310545253,NA,3.911882971429585,4.9430073037088285,-0.2516554641809036
BA,Bahia,29,2024,0,0,0,24083252.42823,65047362.38336,54645.113549999995,70935676.25509,69689447.19134,1745162.84546,0.3702417983729164,8.400819271955439e-4,0.02682911007482197,NA,NA,NA,0.3702417983729164,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,0.364167541288316,0.3009140747253527,NA,4.7341780367481086,3.911882971429585,0.01092106505354207
CE,Ceará,23,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4543190,3866405,1.18,1.18,SISTN,28718840,48416111.87292886,NA,17.695343206227847,12.530337079575029,63.824270157497885,12,NA,NA,4309065.615058939,NA,NA,NA
CE,Ceará,23,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4448874,4209618,1.06,1.06,SISTN,32687418,48038061.41715732,-0.780836050535727,17.687504200847204,9.299949329235147,69.75989494189933,12,1.18,NA,-163055.0031601917,14.16,NA,NA
CE,Ceará,23,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4276527,4636442,0.92,0.92,SISTN,36890816,50859731.53714231,5.873821792020095,17.744582039476803,7.600644138060453,75.06209630751793,12,1.06,1.18,-1478545.7017733948,12.72,14.16,NA
CE,Ceará,23,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3876734,5304380,0.73,0.73,SISTN,41059459,52967866.23512326,4.144997691231245,17.785195990193266,5.68973334585865,79.3329294312273,12,0.92,1.06,-3592122.5846601985,11.040000000000001,12.72,NA
CE,Ceará,23,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3641566,6032606,0.6,0.6,SISTN,46500321,57577840.06004478,8.703340633843816,17.86864833046216,3.141774968304434,81.82539154972024,12,0.73,0.92,-3315085.751977274,8.76,11.040000000000001,NA
CE,Ceará,23,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2512029,6560099,0.38,0.38,SISTN,50818749,60714203.625583544,5.447171276775964,17.921688225783253,4.457330433237816,85.47261962938191,12,0.6,0.73,-4613638.013302589,7.199999999999999,8.76,NA
CE,Ceará,23,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857038,7886593,0.24,0.24,SISTN,60415574,68301372.0082295,12.496529526163291,18.03944041230748,5.902313417525495,90.51748152607746,12,0.38,0.6,-1520966.8578810785,4.5600000000000005,7.199999999999999,NA
CE,Ceará,23,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446623,8400940,0.17,0.17,SISTN,67199958,72430801.5629874,6.04589546789831,18.098142202836595,4.312028329689999,94.42062097280385,12,0.24,0.38,-1857082.1163098211,2.88,4.5600000000000005,NA
CE,Ceará,23,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2680112,9664273,0.28,0.28,SISTN,79336299,81409565.06949075,12.39633320735132,18.215003331065564,5.909068347266233,100,12,0.17,0.24,2788832.4740215847,2.04,2.88,NA
CE,Ceará,23,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3221715,10966435,0.29,0.29,SISTN,89695828,86311847.8405551,6.0217528086285554,18.273477433311527,6.503109040628852,106.50310904062886,12,0.28,0.17,3613276.5300688045,3.3600000000000003,2.04,NA
CE,Ceará,23,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3360363,12130621,0.28,0.28,SISTN,96973753,88531290.62634145,2.571423091168601,18.298866613887625,5.838568997639149,112.7213665465968,12,0.29,0.28,2104316.781392688,3.4799999999999995,3.3600000000000003,NA
CE,Ceará,23,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940902,13379882,0.29,0.29,SISTN,109036556,93728776.36427651,5.870789526690379,18.355915811738026,5.910818080013791,119.38412146047168,12,0.28,0.29,3981129.379519075,3.3600000000000003,3.4799999999999995,NA
CE,Ceará,23,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6084983,14418478,0.42,0.42,SISTN,126054472,101907604.58986776,8.726058893380051,18.439577123375724,6.407616596391952,127.0337982406296,12,0.29,0.28,9284263.90624068,3.4799999999999995,3.3600000000000003,NA
CE,Ceará,23,2015,0,1,0,9369812.567,15176440.113,-992945.34014,NA,20035352.90337,414556.09418,0.617391990297771,-0.06542676232019999,0.02731576648366273,NA,NA,NA,0.617391990297771,SICONFI,130629849,96859929.87500152,-4.953187483093979,18.38877647095604,10.673497995621716,140.59274814960534,12,0.42,0.29,1803313.6859338032,5.04,3.4799999999999995,-0.7851211478423998
CE,Ceará,23,2016,0,0,0,7775059.293020001,17831937.42185,890046.5706699999,NA,21501248.69033,446076.32702,0.4360187628010062,0.04991306046079993,0.02501558391930029,NA,NA,NA,0.4360187628010062,SICONFI,138422521,94388904.44314788,-2.551132790455779,18.362934086529116,6.288055054224495,149.4332975554997,12,0.617391990297771,0.42,-2753972.944503772,7.408703883573253,5.04,0.5989567255295991
CE,Ceará,23,2017,0,0,1,8146084.43445,17779471.73921,-130269.52403,NA,22472486.08151,452097.96917,0.45817359221562326,-0.00732696257463655,0.0254280878420569,NA,NA,NA,0.45817359221562326,SICONFI,147921534,97505834.03949496,3.3022203348323176,18.39542277048047,2.9473499083459087,153.83761971404,12,0.4360187628010062,0.617391990297771,-1489727.2633156534,5.232225153612075,7.408703883573253,-0.08792355089563861
CE,Ceará,23,2018,1,0,0,10962426.243299998,19186195.10818,-485099.02176,23449031.763490003,23396855.4935,562907.7525,0.571370518306998,-0.02528375318945749,0.02933920713961702,NA,NA,NA,0.571370518306998,SICONFI,155903825,99134580.5270606,1.670409266901829,18.411988884215447,3.7454821218273926,159.59958025707417,12,0.45817359221562326,0.4360187628010062,-1565984.7014706694,5.49808310658748,5.232225153612075,-0.30340503827348986
CE,Ceará,23,2019,0,1,0,10995170.4537,20882025.05284,1302301.78336,25506808.78263,23728654.01934,697486.7565700001,0.5265375568642292,0.06236472660408403,0.03340129871528626,NA,NA,NA,0.5265375568642292,SICONFI,163575327,100269556.3424409,1.1448838632756253,18.423372680861227,4.306039984113186,166.4720019974206,12,0.571370518306998,0.45817359221562326,-2059332.843726231,6.856446219683976,5.49808310658748,0.7483767192490083
CE,Ceará,23,2020,0,0,0,11973622.89616,22028314.98446,1698697.75194,26732532.697,24263989.527330004,597839.78655,0.5435560052871433,0.07711428464403002,0.02713960586507635,NA,NA,NA,0.5435560052871433,SICONFI,166914536,99132711.04808904,-1.1337890939392414,18.411970026047193,4.517341500509864,173.9921108303797,12,0.5265375568642292,0.571370518306998,-4803162.301967988,6.3184506823707505,6.856446219683976,0.9253714157283601
CE,Ceará,23,2021,0,0,1,11108323.62465,25170813.56104,2189730.1837600004,30619179.32058,27556560.77254,539762.57603,0.4413176235925777,0.08699481160789012,0.02144398609608144,NA,NA,NA,0.4413176235925777,SICONFI,194884802,106872514.7741716,7.8075174624529184,18.48714723137583,10.061054893257904,191.49755261096232,12,0.5435560052871433,0.5265375568642292,1316250.2080691052,6.52267206344572,6.3184506823707505,1.0439377392946814
CE,Ceará,23,2022,1,0,0,10217259.28686,30383651.35144,414505.45297,30776027.91401,28713724.97016,1036834.5219,0.33627489891453627,0.01364238445786256,0.03412475050833086,NA,NA,NA,0.33627489891453627,SICONFI,213600674,107189005.5609296,0.2961386165814428,18.49010424127538,5.784841959607778,202.57538338602325,12,0.4413176235925777,0.5435560052871433,12227.503744183641,5.295811483110932,6.52267206344572,0.16370861349435073
CE,Ceará,23,2023,0,1,0,9501906.88565,31973785.169880003,451254.74798,34785910.464449994,33507255.17055,1465466.84754,0.29717804242336004,0.01411327265703566,0.04583338631174958,NA,NA,NA,0.29717804242336004,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,12,0.33627489891453627,0.4413176235925777,NA,4.035298786974435,5.295811483110932,0.16935927188442793
CE,Ceará,23,2024,0,0,0,12002714.79404,36362436.74535,417230.64702,40056003.88013,38522395.43159,1604943.195,0.33008554619417513,0.01147422132190728,0.04413739393318405,NA,NA,NA,0.33008554619417513,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,12,0.29717804242336004,0.33627489891453627,NA,3.5661365090803203,4.035298786974435,0.13769065586288737
DF,Distrito Federal,53,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53902200,90871878.71783768,NA,18.32496114624418,12.530337079575029,63.824270157497885,13,NA,NA,7475154.684785562,NA,NA,NA
DF,Distrito Federal,53,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58456124,85908249.92420521,-5.462227549014176,18.268790423369676,9.299949329235147,69.75989494189933,13,NA,NA,-4187368.595062553,NA,NA,NA
DF,Distrito Federal,53,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67076505,92475401.91981073,7.644378742902513,18.342453241927046,7.600644138060453,75.06209630751793,13,NA,NA,-4393862.632520552,NA,NA,NA
DF,Distrito Federal,53,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75732681,97697305.6765132,5.646802985761146,18.397384539114967,5.68973334585865,79.3329294312273,13,NA,NA,-6053234.316626678,NA,NA,NA
DF,Distrito Federal,53,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84661406,104829833.19462496,7.300638916008961,18.467848957228643,3.141774968304434,81.82539154972024,13,NA,NA,-5898550.881640623,NA,NA,NA
DF,Distrito Federal,53,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93404001,111591679.20796733,6.450306947248929,18.530357046063425,4.457330433237816,85.47261962938191,13,NA,NA,-6139524.485146839,NA,NA,NA
DF,Distrito Federal,53,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110299557,124696507.47669657,11.743553248541485,18.641393402853858,5.902313417525495,90.51748152607746,13,NA,NA,68087.25042160368,NA,NA,NA
DF,Distrito Federal,53,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124323753,134001111.77314812,7.461800241831496,18.713358654695305,4.312028329689999,94.42062097280385,13,NA,NA,2773051.959662256,NA,NA,NA
DF,Distrito Federal,53,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144174102,147941750.3216831,10.403375288508965,18.812329175348335,5.909068347266233,100,13,NA,NA,10602920.856694074,NA,NA,NA
DF,Distrito Federal,53,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154568954,148737486.85972062,0.5378715178827154,18.817693476900107,6.503109040628852,106.50310904062886,13,NA,NA,5940320.14909751,NA,NA,NA
DF,Distrito Federal,53,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164101336,149814796.4798981,0.7243026912196804,18.82491039906866,5.838568997639149,112.7213665465968,13,NA,NA,2269258.1911043497,NA,NA,NA
DF,Distrito Federal,53,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175906726,151210958.84783873,0.9319255512441726,18.834186498235592,5.910818080013791,119.38412146047168,13,NA,NA,-374855.2915588836,NA,NA,NA
DF,Distrito Federal,53,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197432059,159612173.07653666,5.555955925887579,18.888257512480767,6.407616596391952,127.0337982406296,13,NA,NA,4669616.292294301,NA,NA,NA
DF,Distrito Federal,53,2015,0,1,0,4657949.94656,18461481.00245,-2525225.91677,NA,26174032.01858,230071.56819,0.2523064073755431,-0.136783496212188,0.01246224873072032,NA,NA,NA,0.2523064073755431,SICONFI,215612863,159873466.5178118,0.1637052088438562,18.889893226060043,10.673497995621716,140.59274814960534,13,NA,NA,2236886.3255916573,NA,NA,-1.778185450758444
DF,Distrito Federal,53,2016,0,0,0,5942939.8782,19881229.9329,-686184.9674099999,NA,24960963.59601,197127.95063,0.2989221440654163,-0.03451421112908524,0.00991527945179021,NA,NA,NA,0.2989221440654163,SICONFI,235540045,160612352.9569278,0.4621695239426682,18.894504274058956,6.288055054224495,149.4332975554997,13,0.2523064073755431,NA,876958.4617818531,3.2799832958820603,NA,-0.4486847446781081
DF,Distrito Federal,53,2017,0,0,1,6998667.54818,20719829.09923,-974816.51003,NA,20331127.44724,219289.95416,0.337776316332652,-0.04704751691538936,0.01058357929062983,NA,NA,NA,0.337776316332652,SICONFI,244722249,161314220.8001031,0.43699493236581954,18.89886470288007,2.9473499083459087,153.83761971404,13,0.2989221440654163,0.2523064073755431,-14657.887987641152,3.8859878728504116,3.2799832958820603,-0.6116177199000616
DF,Distrito Federal,53,2018,1,0,0,7647511.389649999,21742563.01885,-377963.17477999994,21793651.60141,21186113.04487,251985.5,0.3517299861575606,-0.0173835611952611,0.01158950303060121,NA,NA,NA,0.3517299861575606,SICONFI,254817205,162030641.19018894,0.4441148378192983,18.90329601846066,3.7454821218273926,159.59958025707417,13,0.337776316332652,0.2989221440654163,-485040.1605542924,4.3910921123244755,3.8859878728504116,-0.2259862955383943
DF,Distrito Federal,53,2019,0,1,0,8116311.054939999,22503460.73724,174931.54515000002,22272465.00204,21208857.89909,464791.43314,0.360669461009109,0.00777353968763184,0.02065422019160087,NA,NA,NA,0.360669461009109,SICONFI,273613711,167721660.1937702,3.5123103641250264,18.937816378821292,4.306039984113186,166.4720019974206,13,0.3517299861575606,0.337776316332652,4327355.709857824,4.572489820048288,4.3910921123244755,0.10105601593921391
DF,Distrito Federal,53,2020,0,0,0,8193094.65279,25058903.18498,1642530.27995,24328560.533,21880791.81761,555122.08125,0.32695344214829164,0.0655467746463266,0.02215268869320399,NA,NA,NA,0.32695344214829164,SICONFI,265847334,157890184.8567989,-5.861780360159163,18.877410316792236,4.517341500509864,173.9921108303797,13,0.360669461009109,0.3517299861575606,-6168214.830002626,4.688702993118417,4.572489820048288,0.8521080704022459
DF,Distrito Federal,53,2021,0,0,1,5804218.4020299995,28277263.875400003,2483605.60847,27668169.58875,24564770.225110002,431642.06392,0.20526096257422624,0.08783047820374974,0.0152646333047629,NA,NA,NA,0.20526096257422624,SICONFI,286943782,157356567.9131391,-0.33796714098710545,18.874024921392504,10.061054893257904,191.49755261096232,13,0.32695344214829164,0.360669461009109,-7288324.202573468,4.250394747927792,4.688702993118417,1.1417962166487468
DF,Distrito Federal,53,2022,1,0,0,7754224.54811,29460072.79932,-719369.1873999999,28976724.33984,28782334.7425,577795.62011,0.26321131658198016,-0.02441844568071143,0.01961283748502267,NA,NA,NA,0.26321131658198016,SICONFI,328789563,164993048.18103063,4.852978410222364,18.92141389874109,5.784841959607778,202.57538338602325,13,0.20526096257422624,0.32695344214829164,-235976.5976168309,2.668392513464941,4.250394747927792,-0.3174397938492486
DF,Distrito Federal,53,2023,0,1,0,7629947.17337,33214094.00728,2559087.53754,34168950.28766,31055176.16733,2225100.75657,0.22972016553266927,0.0770482415380377,0.0669926675128424,NA,NA,NA,0.22972016553266927,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,0.26321131658198016,0.20526096257422624,NA,3.421747115565742,2.668392513464941,1.00162713999449
DF,Distrito Federal,53,2024,0,0,0,4714681.0939,36114673.966809995,-644665.91225,37711387.93431,37475895.6006,890649.01552,0.13054751922259833,-0.01785052560193286,0.02466169336980645,NA,NA,NA,0.13054751922259833,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,0.22972016553266927,0.26321131658198016,NA,2.9863621519247006,3.421747115565742,-0.23205683282512718
ES,Espírito Santo,32,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2963875,2560765,1.16,1.16,SISTN,27048997,45600980.56894071,NA,17.635439777958254,12.530337079575029,63.824270157497885,13,NA,NA,-472251.75646652095,NA,NA,NA
ES,Espírito Santo,32,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3385641,3331517,1.02,1.02,SISTN,31519106,46321087.51574969,1.579147943365622,17.651107869272696,9.299949329235147,69.75989494189933,13,1.16,NA,-5343969.310234492,15.079999999999998,NA,NA
ES,Espírito Santo,32,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3011009,4122214,0.73,0.73,SISTN,39732638,54777625.46489779,18.256345873297494,17.818792374107204,7.600644138060453,75.06209630751793,13,1.02,1.16,-2474533.34409869,13.26,15.079999999999998,NA
ES,Espírito Santo,32,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2247686,5143638,0.44,0.44,SISTN,47020588,60657891.65611856,10.734795715066037,17.920760302880137,5.68973334585865,79.3329294312273,13,0.73,1.02,-2118484.40765854,9.49,13.26,NA
ES,Espírito Santo,32,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872059,5552712,0.34,0.34,SISTN,53463868,66200275.062517226,9.137118444240544,18.008195175921525,3.141774968304434,81.82539154972024,13,0.44,0.73,-1954525.9837008023,5.72,9.49,NA
ES,Espírito Santo,32,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210426,6367980,0.19,0.19,SISTN,60658395,72469830.88133632,9.470588774590947,18.098680907445875,4.457330433237816,85.47261962938191,13,0.34,0.44,-813510.4867984017,4.42,5.72,NA
ES,Espírito Santo,32,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,800397,7735570,0.1,0.1,SISTN,72091158,81500922.27977592,12.461863493551274,18.21612489446333,5.902313417525495,90.51748152607746,13,0.19,0.34,3462562.8982703434,2.47,4.42,NA
ES,Espírito Santo,32,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,636022,7486192,0.08,0.08,SISTN,69215361,74603083.49748577,-8.463510092083727,18.12769239806623,4.312028329689999,94.42062097280385,13,0.1,0.19,-7684998.835955223,1.3,2.47,NA
ES,Espírito Santo,32,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1415501,8239168,0.17,0.17,SISTN,85310285,87539667.0293922,17.34054803826226,18.287602586080222,5.909068347266233,100,13,0.08,0.1,1604303.9293579874,1.04,1.3,NA
ES,Espírito Santo,32,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335776,9772998,0.14,0.14,SISTN,105976222,101978026.7592924,16.493505424292266,18.440267924112973,6.503109040628852,106.50310904062886,13,0.17,0.08,13171822.190273728,2.21,1.04,NA
ES,Espírito Santo,32,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633945,10915833,0.15,0.15,SISTN,116850581,106677656.85388964,4.608473260313417,18.485322292787615,5.838568997639149,112.7213665465968,13,0.14,0.17,15935004.186468141,1.8200000000000003,2.21,NA
ES,Espírito Santo,32,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2190888,10561113,0.21,0.21,SISTN,117274347,100810053.49462396,-5.5003114356947265,18.428748645677977,5.910818080013791,119.38412146047168,13,0.15,0.14,9091581.950451247,1.95,1.8200000000000003,NA
ES,Espírito Santo,32,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3182321,11798289,0.27,0.27,SISTN,128783781,104114089.91293958,3.2774870201728534,18.460997874214325,6.407616596391952,127.0337982406296,13,0.21,0.15,12247314.522872731,2.73,1.95,NA
ES,Espírito Santo,32,2015,0,1,0,3748618.99262,11951594.61326,206453.86214,NA,13344682.4634,303467.44668,0.31365011230057954,0.01727416874656579,0.02539137717600548,NA,NA,NA,0.31365011230057954,SICONFI,120365980,89249436.2612012,-14.277273771655906,18.306945662202967,10.673497995621716,140.59274814960534,13,0.27,0.21,-2162157.954201779,3.5100000000000002,2.73,0.2245641937053553
ES,Espírito Santo,32,2016,0,0,0,3138581.24999,11884435.32699,316568.26965,NA,13198858.04105,314595.53946,0.264091743834237,0.02663721589961127,0.02647122314221708,NA,NA,NA,0.264091743834237,SICONFI,109264423,74506294.98058838,-16.519030145428502,18.126394176163902,6.288055054224495,149.4332975554997,13,0.31365011230057954,0.27,-16193136.195120532,4.077451459907534,3.5100000000000002,0.3462838066949465
ES,Espírito Santo,32,2017,0,0,1,2114080.77659,12193441.01592,512323.20157,NA,13517702.52429,288837.35636000003,0.1733785216027054,0.04201629391581101,0.02368792828725609,NA,NA,NA,0.1733785216027054,SICONFI,113399937,74750140.41708887,0.3272816566224579,18.129661648722788,2.9473499083459087,153.83761971404,13,0.264091743834237,0.31365011230057954,-15305027.429881595,3.433192669845081,4.077451459907534,0.5462118209055431
ES,Espírito Santo,32,2018,1,0,0,2571462.43089,13567368.61747,851171.89004,13525377.94653,12439838.45443,328252.45160000003,0.18953287873220015,0.06273669670506261,0.02419426057145129,NA,NA,NA,0.18953287873220015,SICONFI,137020055,87126955.84101142,16.55758150401152,18.282876875470315,3.7454821218273926,159.59958025707417,13,0.1733785216027054,0.264091743834237,-2514798.602210818,2.2539207808351702,3.433192669845081,0.815577057165814
ES,Espírito Santo,32,2019,0,1,0,2223050.66595,15832886.1682,2255320.67376,15577389.70238,13042669.47113,465527.48194,0.1404071653350826,0.1424453286533293,0.02940256608899277,NA,NA,NA,0.1404071653350826,SICONFI,137345595,84191070.43104716,-3.3696637069722035,18.248599421700856,4.306039984113186,166.4720019974206,13,0.18953287873220015,0.1733785216027054,-5278020.473152839,2.463927423518602,2.2539207808351702,1.8517892724932807
ES,Espírito Santo,32,2020,0,0,0,1415320.26292,15640877.34422,1404462.7849100002,15897063.93381,14149144.58517,290024.12743,0.09048854688723865,0.08979437367872536,0.01854270198833679,NA,NA,NA,0.09048854688723865,SICONFI,138445922,82224831.40361288,-2.3354484238855666,18.224967899609965,4.517341500509864,173.9921108303797,13,0.1404071653350826,0.18953287873220015,-7297097.780004527,1.8252931493560738,2.463927423518602,1.1673268578234297
ES,Espírito Santo,32,2021,0,0,1,-153394.2869,18821227.33989,2130227.4091,19055801.31355,16612076.67415,499110.01023,-0.00815006822508826,0.11318217301297684,0.026518462436941,NA,NA,NA,-0.00815006822508826,SICONFI,186336505,102184730.05185902,24.27478209139766,18.442292812162307,10.061054893257904,191.49755261096232,13,0.09048854688723865,0.1404071653350826,12452489.021402407,1.1763511095341024,1.8252931493560738,1.471368249168699
ES,Espírito Santo,32,2022,1,0,0,-881047.59228,21250420.1418,550733.8854400001,21305032.71623,20294793.11082,524879.9914599999,-0.04146024343993847,0.0259163763240942,0.02469974654418951,NA,NA,NA,-0.04146024343993847,SICONFI,182548590,91606461.07628788,-10.352103460274977,18.33301236292416,5.784841959607778,202.57538338602325,13,-0.00815006822508826,0.09048854688723865,1647433.8603881733,-0.10595088692614739,1.1763511095341024,0.3369128922132246
ES,Espírito Santo,32,2023,0,1,0,-1482685.20211,22373375.35579,-467874.91134,23388132.77291,22829373.87572,588343.04742,-0.06627007228599936,-0.02091212898812421,0.0262965707258714,NA,NA,NA,-0.06627007228599936,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,-0.04146024343993847,-0.00815006822508826,NA,-0.5389831647192,-0.10595088692614739,-0.27185767684561474
ES,Espírito Santo,32,2024,0,0,0,-2564649.39774,26359045.23921,465138.74419,27071560.67523,25360310.30944,617426.93305,-0.09729674859106788,0.01764626677365726,0.02342372143781429,NA,NA,NA,-0.09729674859106788,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,-0.06627007228599936,-0.04146024343993847,NA,-0.8615109397179918,-0.5389831647192,0.22940146805754438
GO,Goiás,52,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10611539,3829074,2.77,2.77,SISTN,38629365,65123927.61755706,NA,17.991802591377194,12.530337079575029,63.824270157497885,15,NA,NA,4759767.749457394,NA,NA,NA
